鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路５２號九樓之９,10.97,都市：其他:第二種商業區,,,1100817,土地1建物1車位1,九層,024,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071220,110.38,2,2,2,有,有,6650000,60246,坡道機械,15.27,0,含裝潢費；,RPTNMLNKRHGGFFE58DA,46.69,15.15,0.0,有,175
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１６１號十八樓之２,13.83,都市：其他:第五種住宅區,,,1100612,土地1建物1車位1,十八層,022,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090317,117.32,2,2,1,有,有,7450000,61690,坡道平面,20.87,1500000,含裝潢費750000元；,RPUNMLNKRHGGFFE68DA,51.68,11.74,0.0,有,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號十八樓之５,18.26,都市：其他:第五種住宅區,,,1100719,土地1建物1車位1,十八層,022,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090721,146.01999999999998,3,2,2,有,有,10000000,67434,坡道平面,19.23,1450000,含裝潢費920000元；,RPVNMLNKRHGGFFE78DA,68.1,14.26,0.0,有,
燕巢區,土地,代天府段523-2地號,3392.76,都市：其他:分區界線尚未分割,,,1100716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,111930000,32991,,0.0,0,契稅由賣方負擔。未登記建物；,RPUOMLNKRHGGFFE78DA,0.0,0.0,0.0,無,
梓官區,房地(土地+建物),高雄市梓官區大舍西路２巷２３號,69.77,,鄉村區,乙種建築用地,1100815,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0651130,101.6,2,2,2,有,無,4000000,39370,,0.0,0,,RPSOMLSJRHGGFFE98DA,101.6,0.0,0.0,無,176
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌二街７２號十四樓,26.05,都市：其他:第二之二種住宅區,,,1100811,土地1建物1車位1,十四層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1060511,143.49,3,2,2,有,有,8800000,61328,坡道平面,19.35,0,,RPRPMLTKQHGGFGE56DA,70.88,8.8,0.0,有,177
燕巢區,土地,尖山段816地號,16.06,,山坡地保育區,農牧用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22481,1400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLRJRHGGFFE58DA,0.0,0.0,0.0,無,
鳳山區,建物,高雄市鳳山區福誠五街９０號二樓,0.0,,,,1100714,土地0建物1車位0,二層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091103,77.52000000000001,2,2,1,有,有,3760000,48504,,0.0,0,地上權房屋；,RPQOMLLJRHGGFGE18DA,41.91,6.72,0.0,有,
鳳山區,建物,高雄市鳳山區福誠五街７０號八樓,0.0,,,,1100712,土地0建物1車位1,八層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091103,190.2,3,2,2,有,有,10750000,55807,坡道平面,18.18,1150000,地上權房屋；,RPVNMLLMQHGGFGE78DA,90.51,19.39,0.0,有,
鳳山區,建物,高雄市鳳山區福誠五街７２號四樓,0.0,,,,1100605,土地0建物1車位1,四層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091103,154.16,3,2,2,有,有,8300000,53317,坡道平面,18.18,1050000,地上權房屋；,RPWNMLLMQHGGFGE88DA,71.85,14.89,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１０３號六樓,32.99,都市：其他:第三之一種住宅區,,,1100714,土地1建物1車位2,六層,028,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091224,264.64,3,2,3,有,有,18500000,69289,坡道平面,49.6,3600000,贈送momo紅利金65萬元,RPOPMLSJRHGGFGE78DA,104.23,35.6,0.0,有,
鳳山區,房地(土地+建物),高雄市鳳山區和德街１６５號十五樓,11.78,都市：其他:第三之一種住宅區,,,1090101,土地2建物1車位0,十五層,023,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091210,81.75,1,1,1,有,有,5300000,64832,,0.0,0,因面積找補差額計建物價款減少2971元。預售屋、或土地及建物分件登記案件；,RPQOMLSJRHGGFGE88DA,39.84,13.39,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１５１號十一樓,13.23,都市：其他:第三之一種住宅區,,,1070305,土地2建物1車位1,十一層,023,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091210,107.07,1,1,1,有,有,5860000,54557,坡道平面,25.32,1400000,因面積找補差額計建物價款減少2503元。預售屋、或土地及建物分件登記案件；,RPSOMLSJRHGGFGE09DA,39.84,13.39,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１５３號二十二樓,20.82,都市：其他:第三之一種住宅區,,,1100715,土地2建物1車位1,二十二層,023,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091210,160.18,2,2,2,有,有,10900000,68219,坡道平面,25.32,1700000,贈送momo紅利金41萬元,RPQPMLSJRHGGFGE98DA,64.67,23.04,0.0,有,
鳳山區,土地,牛潮埔段1653-1地號,50.85,都市：其他:道路用地,,,1100828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,478593,9412,,0.0,0,包含公共設施保留地用地；,RPRNMLLKRHGGFGE28DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區文殿街７４號二樓,27.7,都市：其他:第三之一種住宅區,,,1100816,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810420,108.06,3,1,2,有,無,2900000,26837,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLKKRHGGFGE48DA,82.11,6.99,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區漢慶街９０號,72.0,都市：其他:第三之一種住宅區,,,1100820,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0770916,180.03,5,2,3,有,無,11000000,61101,,0.0,0,,RPVNMLNKRHGGFGE88DA,165.26,14.77,0.0,無,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１８５號十六樓,17.18,都市：其他:第三之一種住宅區,,,1100821,土地2建物1車位1,十六層,020,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091210,135.07,3,2,2,有,有,8330000,61672,坡道平面,25.32,0,,RPTOMLNKRHGGFGE78DA,54.96,16.38,0.0,有,178
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街８７號十四樓,22.43,都市：其他:第二之二種住宅區,,,1100803,土地1建物1車位1,十四層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090909,123.5,2,1,2,有,有,8000000,64777,坡道平面,24.32,0,,RPXOMLNKRHGGFGE56DA,54.41,9.26,0.0,有,179
鳳山區,房地(土地+建物),高雄市鳳山區南榮路２６４號七樓,16.04,都市：其他:第三之一種住宅區,,,1100809,土地2建物1車位0,七層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,123.78999999999999,4,1,2,有,有,5250000,42411,,0.0,0,,RPOPMLNKRHGGFGE38DA,85.75,15.96,0.0,有,
鳳山區,房地(土地+建物),高雄市鳳山區曹公路８９巷６號四樓,29.37,都市：其他:第三之一種住宅區,,,1100803,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751106,104.81,3,2,2,有,無,2700000,25761,,0.0,0,,RPPNMLOKRHGGFGE38DA,82.2,9.99,0.0,無,180
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌二街７６號四樓,27.53,都市：其他:第二之二種住宅區,,,1100813,土地1建物1車位1,四層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1060511,153.21,3,2,2,有,有,9500000,62006,坡道平面,19.34,0,,RPTNMLOKRHGGFGE78DA,74.77,11.18,0.0,有,181
鳳山區,房地(土地+建物),高雄市鳳山區仁愛路１７巷１３號,51.0,都市：其他:第三之一種住宅區,,,1100507,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0610605,73.54,3,2,1,有,無,3200000,43514,,0.0,0,頂樓加蓋；,RPROMLOKRHGGFGE68DA,73.54,0.0,0.0,無,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文澄街９３之２號,13.37,都市：其他:第三之一種住宅區,,,1100903,土地1建物1車位1,一層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840812,87.91,3,2,1,有,有,5600000,63702,升降機械,0.0,0,,RPSOMLOKRHGGFGE78DA,42.43,16.14,0.0,有,182
旗山區,土地,新大林段657地號,1054.47,,山坡地保育區,農牧用地,1100713,土地1建物0車位0,,,其他,,,,0.0,5,2,3,有,無,4600000,4362,,0.0,0,未登記建物；,RPUNMLTJRHGGFHE76DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區君路７２巷３號,77.71,都市：其他:第三種住宅區。,,,1100715,土地2建物1車位0,全,004,透天厝,住宅、停車空間,鋼筋混凝土造,0920115,185.91,5,1,4,有,無,12500000,67237,,0.0,0,陽台外推；其他增建；,RPWOMLOKRHGGFGE56DA,152.09,33.82,0.0,無,183
杉林區,房地(土地+建物),高雄市杉林區司馬路２巷３２之３號,97.39,,鄉村區,乙種建築用地,1100810,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0840718,146.77,4,2,2,有,無,1868800,12733,,0.0,0,,RPQNMLOKRHGGFHE58DA,139.53,7.24,0.0,無,
仁武區,土地,文武段172地號,654.04,都市：其他:住宅區,,,1100813,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41447800,63372,,0.0,0,,RPROMLTKQHGGFIE66DA,0.0,0.0,0.0,無,
大社區,房地(土地+建物),高雄市大社區萬金路１８４之２９號,112.5,都市：其他:住宅區,,,1100811,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0840126,384.47,14,1,14,有,無,13000000,33813,,0.0,0,頂樓增建、鐵皮屋增建、露臺增建其他增建；含租約；,RPXOMLLMQHGGFIE66DA,357.11,27.36,0.0,無,184
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷１１之１３５號,15.02,,鄉村區,乙種建築用地,1100828,土地1建物1車位0,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790920,49.25,1,1,1,有,有,1530000,31066,,0.0,0,,RPPOMLRJRHGGFIE88DA,27.46,9.83,0.0,有,
仁武區,土地,觀音湖段1416-3地號,1217.53,都市：其他:農業區,,,1100802,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15658000,12860,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；,RPPOMLNJRHGGFIE48DA,0.0,0.0,0.0,無,
鳥松區,房地(土地+建物),高雄市鳥松區球場路文心巷２６號,208.12,都市：其他:第二種住宅區,,,1100806,土地9建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,0780520,339.16,5,2,3,有,有,13880000,40925,,0.0,0,已折讓價金62萬元整不負一般瑕疵擔保,RPXOMLNKRHGGFIE76DA,303.67,35.49,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區永榮一街１５９巷２號,80.23,都市：其他:第三種住宅區。,,,1100807,土地2建物1車位0,全,004,透天厝,集合住宅,鋼筋混凝土,1081202,186.46,4,2,5,有,無,13500000,72402,,0.0,0,,RPUPMLNKRHGGFIE56DA,177.32,9.14,0.0,無,185
仁武區,房地(土地+建物),高雄市仁武區仁雄路４７５巷１０５號,94.04,都市：其他:第三種住宅區。,,,1100906,土地1建物1車位0,全,004,透天厝,店舖、住宅,鋼筋混凝土造,1050201,267.51,2,0,2,有,無,7500000,28036,,0.0,0,本標的物作為宮廟使用含傢俱設備費；其他增建；,RPOQMLNKRHGGFIE68DA,250.96,16.55,0.0,有,
鳥松區,房地(土地+建物)+車位,高雄市鳥松區松埔北巷４之４１號三樓之１,36.78,,鄉村區,乙種建築用地,1100830,土地2建物1車位1,三層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,175.94,3,2,2,有,有,5100000,28987,坡道平面,0.0,1000000,其他增建：平台,RPRQMLNKRHGGFIE98DA,101.58,11.67,0.0,有,
鳥松區,土地,埔嶺段7-57地號,716.92,,一般農業區,農牧用地,1100819,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,7672,,0.0,0,,RPSQMLNKRHGGFIE09DA,0.0,0.0,0.0,無,
鳥松區,房地(土地+建物)+車位,高雄市鳥松區大華路３９號六樓,53.3,都市：其他:第三種住宅區。,,,1100718,土地1建物1車位2,六層,022,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050910,302.46000000000004,3,2,4,有,有,20000000,62154,坡道平面,35.38,3400000,,RPUNMLOKRHGGFIE09DA,146.57,24.64,0.0,有,
鳥松區,房地(土地+建物),高雄市鳥松區明湖路１００號四樓之１０,10.13,都市：其他:第一種住宅區,,,1100627,土地1建物1車位0,四層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850715,33.68,1,1,1,有,有,1670000,49599,,0.0,0,,RPVOMLSJRHGGFIE96DA,28.02,0.05,0.0,有,
鳥松區,房地(土地+建物),高雄市鳥松區埔孝街５之１號,143.15,都市：其他:道路用地,,,1100821,土地3建物1車位0,全,003,透天厝,住宅,鋼筋混凝土造,1081204,217.72,3,3,4,有,無,16600000,76245,,0.0,0,,RPWOMLSJRHGGFIE07DA,202.92,14.8,0.0,有,
路竹區,土地,竹園段851地號,1759.97,,一般農業區,農牧用地,1100812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,3977,,0.0,0,,RPVNMLNKQHGGFJE09DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物)+車位,高雄市仁武區仁孝路４０７巷５０號十樓,25.91,都市：其他:第三種住宅區。,,,1100802,土地1建物1車位1,十層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100519,166.21,0,0,0,無,有,9980000,60045,坡道平面,26.37,0,,RPOOMLNKRHGGFIE48DA,67.93,23.11,0.0,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區仁孝路４０７巷４２號九樓,27.28,都市：其他:第三種住宅區。,,,1100818,土地1建物1車位1,九層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100519,169.69,0,0,0,無,有,9999000,58925,坡道平面,26.37,0,,RPQOMLNKRHGGFIE68DA,71.17,22.04,0.0,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區仁孝路４０７巷４２號十樓,27.28,都市：其他:第三種住宅區。,,,1100130,土地1建物1車位1,十層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100519,169.69,0,0,0,無,有,9920000,58460,坡道平面,26.37,0,,RPTOMLNKRHGGFIE98DA,71.17,22.04,0.0,有,
路竹區,房地(土地+建物),高雄市路竹區順安路９６之２號,81.27,,鄉村區,乙種建築用地,1100801,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0791020,174.26,3,2,2,有,無,2500000,14346,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKRHGGFJE68DA,163.66,10.6,0.0,無,
湖內區,土地,寧靖段844-2地號,388.13,都市：其他:農業區,,,1100823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,6956,,0.0,0,,RPPNMLNKRHGGFJE58DA,0.0,0.0,0.0,無,186
湖內區,土地,寧靖段844-2地號,970.87,都市：其他:農業區,,,1100823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,6180,,0.0,0,,RPQNMLNKRHGGFJE68DA,0.0,0.0,0.0,無,186
美濃區,房地(土地+建物),高雄市美濃區美中路１６８巷２９弄５號,116.26,都市：其他:住宅區,,,1100813,土地2建物1車位0,全,004,透天厝,集合住宅,鋼筋混凝土造,1050823,226.46,5,2,5,有,無,7200000,31794,,0.0,0,,RPPNMLNKQHGGFKE58DA,212.71,13.75,0.0,無,188
美濃區,土地,竹頭角段3711地號,1220.13,,特定農業區,農牧用地,1100804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,383000,314,,0.0,0,地勢低窪緊鄰雙溪，對岸有墳墓，未鄰接道路瑕疵物件；,RPRNMLPLQHGGFKE09DA,0.0,0.0,0.0,無,189
茄萣區,房地(土地+建物),高雄市茄萣區建興街３５號,83.0,都市：其他:住宅區,,,1100823,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0810827,160.72,4,2,3,有,無,3750000,23333,,0.0,0,,RPPNMLPKRHGGFJE78DA,143.5,17.22,0.0,無,190
前鎮區,土地,仁愛段317-124地號,126.0,都市：其他:第四種商業區,,,1100819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12600000,100000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLNKRHGGFCE97EA,0.0,0.0,0.0,無,191
前鎮區,土地,鎮昌段10-86地號,97.0,都市：其他:第五種住宅區,,,1100824,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2444400,25200,,0.0,0,政府機關標讓售；,RPPOMLNKRHGGFCE08EA,0.0,0.0,0.0,無,
前鎮區,土地,鎮昌段10-115地號,24.0,都市：其他:第五種住宅區,,,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,816000,34000,,0.0,0,政府機關標讓售；,SPPOMLNKRHGGFCE18EA,0.0,0.0,0.0,無,
前鎮區,土地,鎮昌段10-84地號,60.0,都市：其他:第三種住宅區。,,,1100824,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1512000,25200,,0.0,0,政府機關標讓售；,RPQOMLNKRHGGFCE18EA,0.0,0.0,0.0,無,
前鎮區,土地,鎮昌段10-114地號,24.0,都市：其他:第五種住宅區,,,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,816000,34000,,0.0,0,政府機關標讓售；,SPQOMLNKRHGGFCE28EA,0.0,0.0,0.0,無,
前鎮區,土地,鎮昌段293-116地號,300.0,都市：其他:第四種住宅區,,,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10200000,34000,,0.0,0,政府機關標讓售；,RPROMLNKRHGGFCE28EA,0.0,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區頂橫路１１之５號,11.69,都市：其他:第三種住宅區。,,,1100830,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701009,26.55,2,1,1,有,無,1000000,37665,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOKRHGGFCE38EA,26.55,0.0,0.0,無,
前鎮區,土地,鎮昌段28-396地號,66.0,都市：其他:第五種住宅區,,,1100902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2019600,30600,,0.0,0,政府機關標讓售；,RPWNMLOKRHGGFCE78EA,0.0,0.0,0.0,無,
前鎮區,土地,鎮昌段28-394地號,68.0,都市：其他:第五種住宅區,,,1100902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2312000,34000,,0.0,0,政府機關標讓售；,SPWNMLOKRHGGFCE88EA,0.0,0.0,0.0,無,
前鎮區,土地,鎮昌段28-154地號,97.0,都市：其他:第三種住宅區。,,,1100806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2444400,25200,,0.0,0,政府機關標讓售；,RPXNMLOKRHGGFCE88EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段399-43地號,11.0,都市：其他:第四種商業區,,,1100716,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,396000,36000,,0.0,0,政府機關標讓售；,RPPOMLOKRHGGFCE18EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段398-81地號,35.0,都市：其他:第三種商業區,,,1100716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1260000,36000,,0.0,0,政府機關標讓售；,RPQOMLOKRHGGFCE28EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段398-116地號,38.56,都市：其他:第三種商業區,,,1100716,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1388160,36000,,0.0,0,政府機關標讓售；,RPROMLOKRHGGFCE38EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段398-97地號,49.0,都市：其他:第三種商業區,,,1100716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1764000,36000,,0.0,0,政府機關標讓售；,RPSOMLOKRHGGFCE48EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段398-67地號,109.0,都市：其他:第三種商業區,,,1100826,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3924000,36000,,0.0,0,政府機關標讓售；,RPTOMLOKRHGGFCE58EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段286-66地號,32.0,都市：其他:第四種住宅區,,,1100809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1305600,40800,,0.0,0,政府機關標讓售；,RPUOMLOKRHGGFCE68EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段286-67地號,119.0,都市：其他:第四種住宅區,,,1100809,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3255840,27360,,0.0,0,政府機關標讓售；,SPUOMLOKRHGGFCE78EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段398-94地號,92.0,都市：其他:第三種商業區,,,1100826,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3312000,36000,,0.0,0,政府機關標讓售；,RPVOMLOKRHGGFCE78EA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路１０７號二樓之１,31.88,都市：其他:社區中心商業區,,,1100829,土地1建物1車位1,二層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030319,226.38,4,2,2,有,有,12250000,54113,坡道平面,33.08,0,,RPPNMLRKRHGGFIE88DA,113.31,13.82,0.0,有,192
林園區,土地,港子埔段1084地號,1520.0,都市：其他:道路用地,,,1100829,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,57475000,37813,,0.0,0,包含公共設施保留地用地；,RPWNMLRJRHGGFLE17DA,0.0,0.0,0.0,無,
橋頭區,土地,筆秀段777-3地號,439.2,都市：其他:道路用地,,,1100731,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19500000,44399,,0.0,0,未登記建物；,RPUOMLPKRHGGFFE09EA,0.0,0.0,0.0,無,
大寮區,土地,內湖段697地號,33.0,都市：其他:第二種住宅區,,,1100902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,36364,,0.0,0,未登記建物；,RPWNMLOKRHGGFLE07EA,0.0,0.0,0.0,無,
楠梓區,房地(土地+建物),高雄市楠梓區益群路９巷１５之３號,36.29,,,,1100815,土地5建物1車位0,三層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680524,80.76,3,1,2,有,無,2550000,31575,,0.0,0,,RPQOMLOKRHGGFEE48EA,80.76,0.0,0.0,無,
楠梓區,房地(土地+建物),高雄市楠梓區後昌路７１８巷２５弄３１號,12.5,都市：其他:第四種住宅區,,,1100824,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0630713,15.79,3,1,2,有,無,500000,31666,,0.0,0,,RPSOMLOKRHGGFEE68EA,15.79,0.0,0.0,無,
永安區,土地,文興段300地號,374.16,,一般農業區,農牧用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1810000,4838,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKRHGGFFE48EA,0.0,0.0,0.0,無,
岡山區,房地(土地+建物),高雄市岡山區華崗路１４０巷８號,102.99,,鄉村區,乙種建築用地,1100908,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0731201,102.0,4,1,2,有,無,5200000,50980,,0.0,0,,RPSNMLOKRHGGFFE68EA,102.0,0.0,0.0,無,
橋頭區,土地,筆秀段155地號,227.75,都市：其他:住宅區,,,1100730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7715700,33878,,0.0,0,,RPWNMLOKRHGGFFE09EA,0.0,0.0,0.0,無,
橋頭區,土地,筆秀段155-1地號,227.74,都市：其他:住宅區,,,1100730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7715700,33879,,0.0,0,,RPXNMLOKRHGGFFE56EA,0.0,0.0,0.0,無,
橋頭區,土地,筆秀段153地號,15.03,都市：其他:分區界線尚未分割,,,1100730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,182000,12109,,0.0,0,,RPOOMLOKRHGGFFE38EA,0.0,0.0,0.0,無,
橋頭區,土地,橋北段678地號,63.0,都市：其他:住宅區,,,1100908,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,44444,,0.0,0,未登記建物；,RPPNMLPKRHGGFFE48EA,0.0,0.0,0.0,無,
大樹區,土地,和山段163地號,6122.77,,一般農業區,農牧用地,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5510489,900,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLNKRHGGFGE98EA,0.0,0.0,0.0,無,
大樹區,土地,和山段164地號,3137.53,,一般農業區,農牧用地,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2823772,900,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLNKRHGGFGE09EA,0.0,0.0,0.0,無,
大社區,土地,中里段157地號,2.48,都市：其他:住宅區(住二),,,1100722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59520,24000,,0.0,0,政府機關標讓售；,RPTNMLOJQHGGFIE88EA,0.0,0.0,0.0,無,
前鎮區,土地,仁愛段312-200地號,72.0,都市：其他:第四種商業區,,,1100809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2592000,36000,,0.0,0,政府機關標讓售；,RPPRMLOKRHGGFCE48EA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),高雄市林園區福興街５４號,39.0,都市：其他:道路,,,1100910,土地2建物1車位0,全,003,透天厝,住家用,加強磚造,0571230,70.68,2,2,2,有,無,2000000,28297,,0.0,0,,RPSNMLNKRHGGFLE09DA,70.68,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區濃公路２５６巷７７號,296.36,都市：其他:甲種工業區,,,1100721,土地2建物1車位0,一層，夾層,001,工廠,工業用,鋼骨造,0881001,216.77,0,0,0,無,無,12000000,,,0.0,0,其他增建；,RPSNMLOKRHGGFLE56DA,216.77,0.0,0.0,無,
